student_id,cumulative_gpa,academic_hours,training_hours,total_warnings_max,consecutive_warnings_max,military_education,year1_fall_gpa,year1_spring_gpa,year1_total_courses,year1_passed_courses,year1_failed_courses,year1_credits,year1_points,year1_avg_grade,year1_max_grade,year1_min_grade,year2_fall_gpa,year2_spring_gpa,year2_total_courses,year2_passed_courses,year2_failed_courses,year2_credits,year2_points,year2_avg_grade,year2_max_grade,year2_min_grade,year3_fall_gpa,year3_spring_gpa,year3_total_courses,year3_passed_courses,year3_failed_courses,year3_credits,year3_points,year3_avg_grade,year3_max_grade,year3_min_grade,year4_fall_gpa,year4_spring_gpa,year4_total_courses,year4_passed_courses,year4_failed_courses,year4_credits,year4_points,year4_avg_grade,year4_max_grade,year4_min_grade,total_courses,passed_courses,failed_courses,total_credits_all_years,total_points_all_years,avg_numeric_grade,highest_grade,lowest_grade,semester_gpa_count,overall_semester_gpa_avg,years_available,complete_four_year_record,graduation_status,at_risk
222656,2.92,103.0,140.0,0,0,اجتاز,2.48,2.19,13,11,2,35.0,81.5,2.3,3.4,0.0,2.45,,6,6,0,18.0,44.1,2.45,3.2,1.5,3.23,3.21,11,11,0,33.0,106.3,3.227,4.0,2.6,3.18,3.0,10,10,0,29.0,90.2,3.12,3.4,2.4,40,38,2,115.0,322.1,2.782,4.0,0.0,7,2.82,4,1,graduate,0
222674,2.72,135.0,130.0,0,0,اجتاز,2.46,2.33,13,12,1,35.0,83.9,2.446,3.7,0.0,1.86,,6,6,0,17.0,31.6,1.933,3.2,1.0,3.03,2.36,11,11,0,33.0,90.0,2.727,3.4,1.0,3.27,3.05,12,12,0,35.0,110.6,3.15,3.7,2.6,42,41,1,120.0,316.1,2.648,3.7,0.0,7,2.623,4,1,graduate,0
222678,2.68,135.0,100.0,3,3,اجتاز,1.91,1.96,11,10,1,32.0,61.9,1.936,3.7,0.0,1.92,,6,6,0,18.0,34.5,1.917,2.8,1.0,3.18,2.9,12,12,0,36.0,109.4,3.05,4.0,2.6,3.01,2.82,11,11,0,32.0,93.9,2.918,3.7,2.4,40,39,1,118.0,299.7,2.538,4.0,0.0,7,2.529,4,1,graduate,1
222692,2.54,135.0,240.0,2,2,اجتاز,1.65,1.78,11,10,1,32.0,54.7,1.718,3.4,0.0,2.4,,5,5,0,15.0,36.0,2.4,3.0,2.0,3.1,2.53,12,12,0,36.0,101.3,2.817,3.4,2.0,2.91,2.72,11,11,0,30.0,85.1,2.845,4.0,2.0,39,38,1,113.0,277.1,2.462,4.0,0.0,7,2.441,4,1,graduate,1
222729,2.42,135.0,100.0,1,0,,1.74,2.48,11,11,0,32.0,66.8,2.055,3.4,1.0,1.8,,6,6,0,18.0,32.4,1.8,2.4,1.0,2.81,1.83,12,11,1,36.0,83.6,2.325,3.7,0.0,2.95,2.65,10,10,0,28.0,79.0,2.82,4.0,2.2,39,38,1,114.0,261.8,2.295,4.0,0.0,7,2.323,4,1,graduate,1
222774,2.51,135.0,240.0,3,3,اجتاز,,,0,0,0,0.0,0.0,,,,1.82,,5,5,0,15.0,27.3,1.82,2.4,1.0,,,0,0,0,0.0,0.0,,,,2.88,2.83,13,13,0,37.0,105.8,2.877,4.0,1.5,18,18,0,52.0,133.1,2.583,4.0,1.0,3,2.51,2,0,graduate,1
222806,2.71,135.0,240.0,0,0,,2.08,2.03,13,13,0,35.0,71.8,2.108,3.4,1.0,2.27,,6,6,0,18.0,40.8,2.267,2.4,2.0,3.13,2.97,12,12,0,36.0,109.8,3.05,3.7,2.4,3.29,3.35,10,10,0,29.0,96.2,3.3,4.0,2.8,41,41,0,118.0,318.6,2.698,4.0,1.0,7,2.731,4,1,graduate,0
222827,2.53,135.0,240.0,0,0,اجتاز,,,0,0,0,0.0,0.0,,,,1.37,,6,5,1,18.0,24.6,1.367,2.2,0.0,2.66,2.08,12,11,1,36.0,85.3,2.375,3.4,0.0,2.71,2.73,11,11,0,30.0,87.6,2.927,3.4,2.0,29,27,2,84.0,197.5,2.376,3.4,0.0,5,2.31,3,0,graduate,0
222831,2.14,135.0,140.0,3,2,اجتاز,2.09,2.03,13,13,0,35.0,72.1,2.1,3.0,1.0,1.08,,6,5,1,18.0,19.5,1.083,2.0,0.0,2.65,1.62,11,10,1,32.0,67.4,2.118,3.7,0.0,2.55,2.26,12,12,0,35.0,84.3,2.425,3.7,1.0,42,40,2,120.0,243.3,2.052,3.7,0.0,7,2.04,4,1,graduate,1
222839,3.14,135.0,240.0,0,0,اجتاز,2.83,3.18,13,13,0,35.0,105.4,2.985,4.0,2.0,2.84,,7,7,0,20.0,56.8,2.857,3.2,2.4,3.03,3.3,13,13,0,39.0,123.9,3.177,3.7,2.4,3.55,3.26,9,9,0,26.0,89.9,3.456,4.0,2.6,42,42,0,120.0,376.0,3.124,4.0,2.0,7,3.141,4,1,graduate,0
222840,2.48,135.0,240.0,0,0,اجتاز,2.31,2.18,13,12,1,35.0,78.6,2.269,3.7,0.0,1.85,,6,6,0,18.0,33.3,1.85,2.2,1.0,2.8,2.79,12,12,0,36.0,100.6,2.8,3.4,2.4,2.34,2.22,9,9,0,24.0,57.6,2.289,3.7,1.0,40,39,1,113.0,270.1,2.37,3.7,0.0,7,2.356,4,1,graduate,0
222845,3.12,135.0,100.0,0,0,اجتاز,2.1,2.89,13,12,1,35.0,87.7,2.469,4.0,0.0,2.82,,6,6,0,18.0,50.7,2.817,3.7,2.0,3.51,3.3,12,12,0,36.0,122.6,3.408,4.0,2.6,3.54,3.35,11,11,0,31.0,107.5,3.445,4.0,2.8,42,41,1,120.0,368.5,3.043,4.0,0.0,7,3.073,4,1,graduate,0
222847,3.19,135.0,240.0,0,0,,2.61,3.03,13,13,0,35.0,98.9,2.823,4.0,1.5,2.77,,6,6,0,18.0,49.8,2.767,3.0,2.2,3.29,3.26,13,13,0,39.0,127.7,3.277,3.7,2.6,3.91,3.7,9,9,0,26.0,99.2,3.8,4.0,3.4,41,41,0,118.0,375.6,3.173,4.0,1.5,7,3.224,4,1,graduate,0
222881,3.17,135.0,240.0,0,0,,2.66,3.03,13,13,0,35.0,99.8,2.892,3.7,1.5,2.97,,6,6,0,18.0,53.4,2.967,3.4,2.4,3.34,3.31,14,14,0,42.0,139.8,3.329,3.7,3.0,3.44,3.2,9,9,0,25.0,83.5,3.3,4.0,2.2,42,42,0,120.0,376.5,3.136,4.0,1.5,7,3.136,4,1,graduate,0
222941,2.64,135.0,70.0,3,3,اجتاز,1.02,2.32,11,9,2,32.0,52.2,1.582,3.2,0.0,1.0,,5,4,1,15.0,15.0,1.0,2.0,0.0,,,0,0,0,0.0,0.0,,,,3.21,2.83,14,14,0,39.0,117.4,3.007,3.7,2.2,30,27,3,86.0,184.6,2.15,3.7,0.0,5,2.076,3,0,graduate,1
222994,3.11,135.0,130.0,0,0,اجتاز,2.91,3.23,13,13,0,35.0,107.7,3.054,4.0,1.5,2.26,,7,7,0,20.0,45.2,2.257,3.0,1.0,3.1,3.58,12,12,0,36.0,120.3,3.342,4.0,2.2,3.53,3.3,10,10,0,29.0,99.7,3.43,4.0,2.8,42,42,0,120.0,372.9,3.093,4.0,1.0,7,3.13,4,1,graduate,0
223012,2.52,135.0,240.0,0,0,اجتاز,2.18,2.6,13,13,0,35.0,83.8,2.4,3.4,1.5,2.23,,6,6,0,18.0,40.2,2.233,2.8,1.0,2.49,2.19,12,12,0,36.0,84.4,2.35,2.8,1.0,3.1,2.92,10,10,0,29.0,87.8,3.02,3.7,2.4,41,41,0,118.0,296.2,2.512,3.7,1.0,7,2.53,4,1,graduate,0
223017,2.48,135.0,100.0,0,0,اجتاز,2.05,2.02,13,12,1,35.0,71.3,2.038,3.2,0.0,2.07,,6,6,0,17.0,35.2,2.067,2.8,1.0,2.73,2.27,12,12,0,35.0,87.7,2.5,3.4,1.0,3.03,2.91,12,12,0,36.0,107.1,2.975,4.0,2.2,43,42,1,123.0,301.3,2.433,4.0,0.0,7,2.44,4,1,graduate,0
223020,2.68,135.0,90.0,0,0,,2.66,2.43,13,13,0,35.0,89.1,2.515,4.0,1.0,2.47,,6,6,0,18.0,44.4,2.467,3.4,2.0,2.83,2.52,12,12,0,36.0,96.3,2.683,3.4,2.0,2.87,2.85,10,10,0,29.0,83.0,2.86,4.0,2.0,41,41,0,118.0,312.8,2.641,4.0,1.0,7,2.661,4,1,graduate,0
223125,3.1,135.0,240.0,0,0,اجتاز,,,0,0,0,0.0,0.0,,,,2.62,,6,6,0,18.0,47.1,2.617,3.4,1.5,3.22,3.25,12,12,0,35.0,113.2,3.217,3.7,2.6,3.31,3.24,11,11,0,32.0,104.9,3.282,4.0,2.8,29,29,0,85.0,265.2,3.117,4.0,1.5,5,3.128,3,0,graduate,0
223135,2.25,135.0,240.0,2,2,,,,0,0,0,0.0,0.0,,,,2.46,,5,5,0,15.0,36.9,2.46,3.0,1.5,2.36,1.61,12,11,1,36.0,71.4,1.992,2.6,0.0,2.72,2.6,13,13,0,35.0,97.3,2.808,4.0,2.0,30,29,1,86.0,205.6,2.423,4.0,0.0,5,2.35,3,0,graduate,1
223136,2.55,135.0,100.0,0,0,اجتاز,2.21,2.67,13,12,1,35.0,85.6,2.462,4.0,0.0,2.42,,6,6,0,18.0,43.5,2.417,3.0,1.5,2.01,2.43,12,12,0,36.0,79.8,2.225,3.0,1.0,3.05,2.55,11,11,0,31.0,90.8,2.909,3.7,2.2,42,41,1,120.0,299.7,2.505,4.0,0.0,7,2.477,4,1,graduate,0
223166,2.77,104.0,240.0,0,0,,2.51,2.57,13,12,1,35.0,88.8,2.562,4.0,0.0,1.88,,6,6,0,18.0,33.9,1.883,2.6,1.0,3.08,2.66,12,12,0,36.0,103.2,2.875,3.7,2.2,2.81,2.9,12,11,1,31.0,97.3,2.908,4.0,0.0,43,41,2,120.0,323.2,2.651,4.0,0.0,7,2.63,4,1,graduate,0
223172,2.53,135.0,240.0,3,3,اجتاز,,,0,0,0,0.0,0.0,,,,1.54,,6,5,1,17.0,26.2,1.6,2.6,0.0,,,0,0,0,0.0,0.0,,,,2.88,2.92,13,13,0,37.0,107.5,2.885,4.0,2.4,19,18,1,54.0,133.7,2.479,4.0,0.0,3,2.447,2,0,graduate,1
223203,2.21,99.0,170.0,1,0,,1.85,2.38,11,11,0,32.0,67.1,2.1,3.7,1.0,2.46,,6,6,0,17.0,41.8,2.433,2.8,2.0,2.24,1.77,12,11,1,36.0,72.2,2.008,2.8,0.0,2.58,2.32,11,8,0,31.0,81.0,2.725,4.4,2.0,40,36,1,116.0,262.1,2.259,4.4,0.0,7,2.229,4,1,level4_non_graduate,1
223231,3.21,135.0,240.0,0,0,اجتاز,3.12,3.14,14,14,0,38.0,119.0,3.15,4.0,1.5,2.88,,7,7,0,20.0,57.6,2.886,3.2,2.4,3.27,3.24,14,14,0,42.0,136.8,3.257,3.7,2.2,3.56,3.53,7,7,0,20.0,71.0,3.543,3.7,3.2,42,42,0,120.0,384.4,3.207,4.0,1.5,7,3.249,4,1,graduate,0
223274,3.0,135.0,240.0,0,0,اجتاز,2.74,3.01,13,13,0,35.0,100.7,2.854,3.7,2.0,2.38,,6,6,0,17.0,40.4,2.367,3.2,1.0,3.23,3.3,12,12,0,36.0,117.6,3.267,3.4,2.8,3.22,3.1,9,9,0,27.0,85.5,3.167,3.7,2.4,40,40,0,115.0,344.2,2.975,3.7,1.0,7,2.997,4,1,graduate,0
223289,2.47,135.0,130.0,0,0,,2.21,1.87,13,12,1,35.0,71.2,2.092,3.2,0.0,2.12,,6,6,0,18.0,38.1,2.117,2.6,1.5,1.79,2.43,12,11,1,36.0,76.0,2.117,3.0,0.0,3.27,2.87,10,10,0,29.0,90.2,3.14,4.0,2.2,41,39,2,118.0,275.5,2.359,4.0,0.0,7,2.366,4,1,graduate,0
223292,3.04,135.0,240.0,0,0,اجتاز,2.57,2.75,13,13,0,35.0,93.2,2.677,3.7,1.5,2.6,,6,6,0,18.0,46.8,2.6,3.2,2.2,2.97,3.28,12,12,0,36.0,112.4,3.125,4.0,2.2,3.58,3.33,9,9,0,26.0,90.9,3.478,4.0,2.8,40,40,0,115.0,343.3,2.98,4.0,1.5,7,3.011,4,1,graduate,0
223294,2.81,135.0,130.0,0,0,اجتاز,2.87,2.31,13,13,0,35.0,90.3,2.592,4.0,1.0,2.17,,6,6,0,18.0,39.0,2.167,2.8,1.0,2.99,2.93,12,12,0,36.0,106.6,2.967,3.4,2.6,3.2,3.05,10,10,0,29.0,91.0,3.14,4.0,2.6,41,41,0,118.0,326.9,2.773,4.0,1.0,7,2.789,4,1,graduate,0
223297,2.55,135.0,240.0,1,0,,1.78,2.76,11,11,0,32.0,71.7,2.218,3.4,1.0,2.23,,7,7,0,18.0,40.1,2.3,3.2,1.5,2.56,2.56,12,12,0,35.0,89.7,2.583,3.2,1.0,2.96,2.95,9,9,0,27.0,79.8,2.956,4.0,2.2,39,39,0,112.0,281.3,2.515,4.0,1.0,7,2.543,4,1,graduate,1
223301,2.65,135.0,70.0,1,1,اجتاز,1.89,2.38,11,10,1,32.0,67.9,2.118,3.7,0.0,1.64,,7,5,2,18.0,29.6,1.629,2.8,0.0,,,0,0,0,0.0,0.0,,,,2.89,2.91,13,13,0,37.0,107.4,2.908,4.0,2.4,31,28,3,87.0,204.9,2.339,4.0,0.0,5,2.342,3,0,graduate,1
223325,3.16,135.0,240.0,0,0,,2.79,2.96,13,13,0,35.0,100.8,2.9,4.0,1.5,3.02,,6,6,0,17.0,51.4,3.033,3.4,2.6,3.17,3.33,12,12,0,36.0,117.0,3.25,4.0,2.4,3.44,3.26,11,11,0,32.0,107.5,3.355,3.7,2.8,42,42,0,120.0,376.7,3.138,4.0,1.5,7,3.139,4,1,graduate,0
223327,2.73,135.0,70.0,3,3,اجتاز,1.93,1.68,11,9,2,32.0,58.0,1.836,4.0,0.0,1.5,,5,5,0,15.0,22.5,1.5,2.0,1.0,,,0,0,0,0.0,0.0,,,,3.13,3.19,13,13,0,37.0,117.1,3.146,3.7,2.6,29,27,2,84.0,197.6,2.366,4.0,0.0,5,2.286,3,0,graduate,1
223329,2.47,135.0,110.0,3,0,,1.46,1.2,11,8,3,32.0,42.9,1.3,2.6,0.0,2.17,,6,6,0,15.0,32.5,2.25,3.0,1.5,,,0,0,0,0.0,0.0,,,,3.23,2.95,12,12,0,34.0,104.9,3.075,4.0,2.2,29,26,3,81.0,180.3,2.231,4.0,0.0,5,2.202,3,0,graduate,1
223332,2.64,135.0,240.0,0,0,اجتاز,,,0,0,0,0.0,0.0,,,,1.57,,6,6,0,18.0,28.2,1.567,2.4,1.0,3.06,2.76,12,12,0,35.0,102.0,2.925,4.0,1.0,3.21,2.56,11,11,0,32.0,93.1,2.918,3.7,2.2,29,29,0,85.0,223.3,2.641,4.0,1.0,5,2.632,3,0,graduate,0
223337,2.83,135.0,170.0,1,0,اجتاز,1.62,2.54,11,10,1,32.0,65.7,2.064,3.7,0.0,2.47,,6,6,0,17.0,42.0,2.5,3.0,1.0,2.96,2.79,12,12,0,36.0,103.6,2.883,3.7,2.2,3.5,3.14,11,11,0,30.0,100.1,3.309,4.0,2.2,40,39,1,115.0,311.4,2.717,4.0,0.0,7,2.717,4,1,graduate,1
223351,2.65,135.0,240.0,0,0,,2.19,1.84,13,12,1,35.0,70.5,2.062,3.4,0.0,2.4,,6,6,0,18.0,43.2,2.4,2.8,2.2,2.76,2.76,12,12,0,36.0,99.3,2.767,3.4,2.0,3.3,3.3,9,9,0,26.0,85.9,3.3,4.0,3.0,40,39,1,115.0,298.9,2.603,4.0,0.0,7,2.65,4,1,graduate,0
223353,2.98,135.0,170.0,0,0,,2.26,2.69,13,13,0,35.0,86.9,2.523,3.7,1.0,2.46,,6,6,0,17.0,41.9,2.517,3.4,1.5,3.2,3.38,12,12,0,36.0,118.5,3.292,4.0,1.5,3.72,3.3,9,9,0,26.0,91.7,3.522,4.0,2.8,40,40,0,114.0,339.0,2.978,4.0,1.0,7,3.001,4,1,graduate,0
223361,2.43,135.0,240.0,2,2,اجتاز,2.0,1.21,13,12,1,35.0,55.8,1.646,2.8,0.0,1.84,,5,4,1,14.0,25.8,1.92,3.0,0.0,2.13,2.3,12,12,0,36.0,79.7,2.217,3.4,1.0,3.11,3.0,12,12,0,35.0,106.9,3.042,3.7,1.5,42,40,2,120.0,268.2,2.24,3.7,0.0,7,2.227,4,1,graduate,1
223369,3.0,135.0,200.0,0,0,,2.15,3.03,13,13,0,35.0,91.2,2.631,3.7,1.0,2.07,,6,5,1,18.0,37.2,2.067,3.2,0.0,2.85,2.99,12,12,0,36.0,105.2,2.933,3.4,2.6,3.58,3.38,9,9,0,26.0,90.9,3.478,4.0,2.8,40,39,1,115.0,324.5,2.827,4.0,0.0,7,2.864,4,1,graduate,0
223383,2.42,135.0,240.0,1,0,اجتاز,,,0,0,0,0.0,0.0,,,,2.12,,6,6,0,17.0,36.1,2.117,2.6,1.5,2.45,2.06,12,11,1,36.0,81.2,2.258,3.4,0.0,2.9,2.27,14,14,0,36.0,97.8,2.743,3.7,1.5,32,31,1,89.0,215.1,2.444,3.7,0.0,5,2.36,3,0,graduate,1
223385,2.86,135.0,130.0,0,0,اجتاز,2.55,2.51,13,13,0,35.0,88.5,2.523,3.7,1.5,2.17,,6,5,1,18.0,39.0,2.167,3.0,0.0,3.07,2.93,12,12,0,36.0,108.0,3.0,3.4,2.2,3.35,2.98,11,11,0,32.0,101.7,3.173,4.0,2.6,42,41,1,121.0,337.2,2.779,4.0,0.0,7,2.794,4,1,graduate,0
223397,3.05,135.0,170.0,0,0,اجتاز,3.0,3.13,14,14,0,38.0,116.8,3.05,4.0,2.2,2.71,,7,7,0,20.0,54.2,2.714,3.2,2.2,2.83,3.06,12,12,0,36.0,106.0,2.95,3.4,2.4,3.31,3.2,9,9,0,26.0,84.8,3.267,4.0,2.4,42,42,0,120.0,361.8,3.012,4.0,2.2,7,3.034,4,1,graduate,0
223410,2.72,135.0,240.0,0,0,اجتاز,2.41,2.18,13,13,0,35.0,80.1,2.269,3.2,1.0,2.52,,6,6,0,18.0,45.3,2.517,3.0,1.5,2.83,2.93,12,12,0,36.0,103.6,2.883,3.4,2.4,3.11,2.97,10,10,0,29.0,88.7,3.07,3.7,2.4,41,41,0,118.0,317.7,2.68,3.7,1.0,7,2.707,4,1,graduate,0
223412,2.36,135.0,240.0,2,2,اجتاز,1.95,2.19,13,13,0,35.0,72.7,2.046,3.7,1.0,1.65,,6,6,0,18.0,29.7,1.65,2.2,1.0,2.44,2.59,12,12,0,36.0,90.6,2.525,3.4,1.5,2.99,2.7,12,12,0,35.0,99.5,2.842,3.7,1.5,43,43,0,124.0,292.5,2.347,3.7,1.0,7,2.359,4,1,graduate,1
223414,2.65,135.0,130.0,0,0,اجتاز,2.21,2.1,13,13,0,35.0,75.4,2.162,3.2,1.0,2.07,,6,6,0,17.0,35.2,2.1,2.6,1.5,2.89,2.73,12,12,0,36.0,101.3,2.817,3.4,2.0,3.11,3.16,11,11,0,32.0,100.4,3.127,4.0,2.4,42,42,0,120.0,312.3,2.593,4.0,1.0,7,2.61,4,1,graduate,0
223423,2.3,104.0,170.0,0,0,اجتاز,2.04,2.29,13,13,0,35.0,75.9,2.177,4.0,1.0,1.95,,6,6,0,18.0,35.1,1.95,2.4,1.0,2.63,2.53,12,12,0,36.0,92.8,2.583,3.0,2.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,203.8,2.29,4.0,1.0,5,2.288,3,0,graduate,0
223439,2.25,135.0,240.0,0,0,اجتاز,2.54,2.62,13,13,0,35.0,90.3,2.554,3.7,1.0,1.65,,6,6,0,17.0,28.1,1.683,2.4,1.0,2.19,2.17,12,12,0,36.0,78.4,2.183,3.4,1.0,3.03,2.85,11,11,0,32.0,94.6,2.945,4.0,2.4,42,42,0,120.0,291.4,2.426,4.0,1.0,7,2.436,4,1,graduate,0
223441,3.14,135.0,170.0,0,0,,2.65,2.3,13,12,1,35.0,86.5,2.5,3.4,0.0,3.05,,6,6,0,18.0,54.9,3.05,3.7,2.0,3.33,3.15,12,12,0,36.0,116.7,3.242,3.7,2.8,3.7,3.3,11,11,0,31.0,109.9,3.555,4.0,2.8,42,41,1,120.0,368.0,3.067,4.0,0.0,7,3.069,4,1,graduate,0
223468,2.51,135.0,240.0,1,0,,2.24,1.7,13,11,2,35.0,68.6,1.969,4.0,0.0,2.4,,5,5,0,15.0,36.0,2.4,2.6,2.0,1.93,2.83,12,12,0,36.0,85.7,2.383,3.2,1.0,3.1,1.5,10,10,0,29.0,82.5,2.85,4.0,1.5,40,38,2,115.0,272.8,2.367,4.0,0.0,7,2.243,4,1,graduate,1
223485,2.0,41.0,70.0,2,0,اجتاز,1.6,2.34,11,10,1,32.0,62.3,1.918,4.0,0.0,1.72,,5,4,1,15.0,25.8,1.72,3.2,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,14,2,47.0,88.1,1.856,4.0,0.0,3,1.887,2,0,graduate,1
223493,2.64,135.0,240.0,0,0,اجتاز,2.45,2.8,13,13,0,35.0,92.1,2.638,3.4,1.5,2.53,,6,6,0,18.0,45.6,2.533,3.0,2.2,2.3,2.36,12,12,0,36.0,83.8,2.333,3.4,1.0,2.83,2.9,10,10,0,29.0,83.0,2.84,4.0,2.2,41,41,0,118.0,304.5,2.583,4.0,1.0,7,2.596,4,1,graduate,0
223508,3.22,135.0,130.0,0,0,اجتاز,2.53,2.58,13,12,1,35.0,89.4,2.6,4.0,0.0,3.1,,6,6,0,18.0,55.8,3.1,3.4,2.8,3.57,3.48,12,12,0,36.0,126.9,3.525,4.0,2.8,3.52,3.22,10,10,0,29.0,98.6,3.4,4.0,2.6,41,40,1,118.0,370.7,3.139,4.0,0.0,7,3.143,4,1,graduate,0
223513,3.09,135.0,200.0,0,0,,2.68,2.91,13,13,0,35.0,97.9,2.777,3.7,1.5,2.57,,6,6,0,18.0,46.2,2.567,3.2,2.2,3.02,3.28,12,12,0,36.0,113.4,3.15,3.7,2.0,3.72,3.26,10,10,0,28.0,99.2,3.5,4.0,2.8,41,41,0,117.0,356.7,3.032,4.0,1.5,7,3.063,4,1,graduate,0
223516,2.78,135.0,130.0,0,0,اجتاز,2.11,2.31,13,12,1,35.0,77.5,2.208,3.7,0.0,2.43,,6,6,0,18.0,43.8,2.433,3.0,2.0,2.86,2.72,12,12,0,35.0,97.8,2.8,3.4,2.6,3.23,3.11,12,12,0,34.0,107.9,3.175,4.0,2.4,43,42,1,122.0,327.0,2.674,4.0,0.0,7,2.681,4,1,graduate,0
223533,2.99,135.0,240.0,0,0,,2.32,2.88,13,13,0,35.0,91.4,2.6,3.7,1.5,2.18,,6,6,0,18.0,39.3,2.183,2.6,1.5,3.47,3.4,12,12,0,36.0,123.6,3.433,3.7,2.8,3.55,3.45,10,10,0,29.0,101.8,3.5,4.0,3.0,41,41,0,118.0,356.1,3.002,4.0,1.5,7,3.036,4,1,graduate,0
223549,2.62,135.0,200.0,0,0,اجتاز,2.08,2.31,13,13,0,35.0,76.9,2.185,4.0,1.0,2.4,,6,6,0,18.0,43.2,2.4,2.8,2.0,2.83,2.79,12,12,0,36.0,101.3,2.817,3.4,2.2,3.03,3.02,10,10,0,29.0,87.9,3.03,4.0,2.4,41,41,0,118.0,309.3,2.607,4.0,1.0,7,2.637,4,1,graduate,0
223570,2.32,135.0,240.0,3,0,اجتاز,1.84,2.1,11,11,0,32.0,62.7,1.945,3.0,1.0,1.94,,5,5,0,15.0,29.1,1.94,2.2,1.5,,,0,0,0,0.0,0.0,,,,2.51,2.43,13,13,0,35.0,92.9,2.654,4.0,1.5,29,29,0,82.0,184.7,2.262,4.0,1.0,5,2.164,3,0,graduate,1
223572,3.04,135.0,130.0,0,0,اجتاز,2.34,2.68,13,13,0,35.0,87.9,2.5,4.0,1.0,2.92,,6,6,0,18.0,52.5,2.917,3.7,2.2,3.13,3.42,12,12,0,36.0,117.9,3.275,3.7,3.0,3.35,3.19,10,10,0,29.0,95.4,3.28,4.0,2.6,41,41,0,118.0,353.7,2.978,4.0,1.0,7,3.004,4,1,graduate,0
223583,2.77,135.0,240.0,0,0,اجتاز,2.48,2.72,13,12,1,35.0,91.2,2.577,4.0,0.0,2.63,,6,6,0,18.0,47.4,2.633,3.4,2.2,2.54,2.73,12,12,0,36.0,95.0,2.642,3.4,1.5,2.81,2.8,10,10,0,29.0,81.5,2.81,4.0,2.0,41,40,1,118.0,315.1,2.661,4.0,0.0,7,2.673,4,1,graduate,0
223595,2.71,135.0,240.0,0,0,اجتاز,2.61,1.87,13,12,1,35.0,77.9,2.177,3.2,0.0,2.4,,6,6,0,18.0,43.2,2.4,2.8,2.0,2.93,2.4,12,11,1,36.0,96.0,2.667,3.4,0.0,3.25,2.94,12,12,0,34.0,105.4,3.1,4.0,2.4,43,41,2,123.0,322.5,2.602,4.0,0.0,7,2.629,4,1,graduate,0
223602,2.68,135.0,240.0,3,3,,1.92,1.28,11,9,2,32.0,51.8,1.636,3.0,0.0,2.36,,5,5,0,15.0,35.4,2.36,2.6,2.2,,,0,0,0,0.0,0.0,,,,3.22,2.72,13,13,0,37.0,109.4,2.938,3.7,1.5,29,27,2,84.0,196.6,2.345,3.7,0.0,5,2.3,3,0,graduate,1
223615,2.2,135.0,240.0,0,0,اجتاز,2.12,2.12,13,13,0,35.0,74.2,2.069,3.4,1.0,2.23,,6,6,0,18.0,40.2,2.233,2.6,2.0,1.73,1.85,11,10,1,32.0,57.4,1.809,2.8,0.0,2.67,2.35,12,12,0,33.0,87.7,2.692,4.0,1.5,42,41,1,118.0,259.5,2.202,4.0,0.0,7,2.153,4,1,graduate,0
223624,2.78,135.0,240.0,1,0,,1.99,2.63,13,13,0,35.0,81.3,2.338,4.0,1.0,2.47,,6,6,0,18.0,44.4,2.467,3.0,2.0,3.27,2.83,12,12,0,36.0,109.8,3.05,3.4,2.2,3.38,3.2,10,10,0,29.0,95.9,3.31,4.0,2.6,41,41,0,118.0,331.4,2.802,4.0,1.0,7,2.824,4,1,graduate,1
223632,2.38,135.0,240.0,2,2,,1.81,2.44,11,11,0,32.0,67.3,2.1,3.2,1.0,1.77,,6,6,0,18.0,31.8,1.767,2.4,1.5,2.68,2.42,12,12,0,36.0,91.8,2.55,3.7,1.5,2.94,2.56,13,13,0,34.0,97.7,2.915,4.0,2.0,42,42,0,120.0,288.6,2.433,4.0,1.0,7,2.374,4,1,graduate,1
223652,2.93,135.0,240.0,0,0,,2.55,2.9,13,13,0,35.0,95.6,2.708,4.0,1.5,2.42,,6,6,0,18.0,43.5,2.417,3.0,1.5,3.09,2.97,12,12,0,36.0,109.1,3.033,3.7,1.5,3.35,3.11,11,11,0,31.0,100.6,3.218,4.0,2.4,42,42,0,120.0,348.8,2.893,4.0,1.5,7,2.913,4,1,graduate,0
223660,2.46,240.0,240.0,0,0,اجتاز,2.45,2.42,13,13,0,35.0,85.1,2.492,4.0,1.0,2.42,,6,6,0,18.0,43.5,2.417,3.0,1.5,2.49,2.28,12,12,0,36.0,85.9,2.392,3.0,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,214.5,2.439,4.0,1.0,5,2.412,3,0,graduate,0
223662,1.84,46.0,70.0,3,0,اجتاز,1.54,2.02,11,9,2,32.0,56.4,1.755,3.4,0.0,1.48,,5,5,0,15.0,22.2,1.48,2.4,1.0,,,0,0,0,0.0,0.0,,,,3.14,2.76,12,11,0,34.0,104.4,3.109,4.4,2.4,28,25,2,81.0,183.0,2.256,4.4,0.0,5,2.188,3,0,level4_non_graduate,1
